#LICENSE_ID,SOURCE_SYSTEM,CALLSIGN,FACILITY_ID,FRN,LIC_NAME,COMMON_NAME,RADIO_SERVICE_CODE,RADIO_SERVICE_DESC,ROLLUP_CATEGORY_CODE,ROLLUP_CATEGORY_DESC,GRANT_DATE,EXPIRED_DATE,CANCELLATION_DATE,LAST_ACTION_DATE,LIC_STATUS_CODE,LIC_STATUS_DESC,ROLLUP_STATUS_CODE,ROLLUP_STATUS_DESC,ENTITY_TYPE_CODE,ENTITY_TYPE_DESC,ROLLUP_ENTITY_CODE,ROLLUP_ENTITY_DESC,LIC_ADDRESS,LIC_CITY,LIC_STATE,LIC_ZIP_CODE,LIC_ATTENTION_LINE,CONTACT_COMPANY,CONTACT_NAME,CONTACT_TITLE,CONTACT_ADDRESS1,CONTACT_ADDRESS2,CONTACT_CITY,CONTACT_STATE,CONTACT_ZIP,CONTACT_COUNTRY,CONTACT_PHONE,CONTACT_FAX,CONTACT_EMAIL,MARKET_CODE,MARKET_DESC,CHANNEL_BLOCK,LOC_TYPE_CODE,LOC_TYPE_DESC,LOC_CITY,LOC_COUNTY_CODE,LOC_COUNTY_NAME,LOC_STATE,LOC_RADIUS_OP,LOC_SEQ_ID,LOC_LAT_DEG,LOC_LAT_MIN,LOC_LAT_SEC,LOC_LAT_DIR,LOC_LONG_DEG,LOC_LONG_MIN,LOC_LONG_SEC,LOC_LONG_DIR,HGT_STRUCTURE,ASR_NUM,ANTENNA_ID,ANT_SEQ_ID,ANT_MAKE,ANT_MODEL,ANT_TYPE_CODE,ANT_TYPE_DESC,AZIMUTH,BEAMWIDTH,POLARIZATION_CODE,FREQUENCY_ID,FREQ_SEQ_ID,FREQ_CLASS_STATION_CODE,FREQ_CLASS_STATION_DESC,POWER_ERP,POWER_OUTPUT,FREQUENCY_ASSIGNED,FREQUENCY_UPPER_BAND,UNIT_OF_MEASURE,TOLERANCE,EMISSION_ID,EMISSION_SEQ_ID,EMISSION_CODE,GROUND_ELEVATION
1000157303,"CDBS","K265DV",157303,"0019560259","GARY L. MOSS",,"FX","FM Translator","Broadcast","Broadcast","07/16/2007 00:00:00","08/01/2021 00:00:00",,"07/16/2007 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","3951 SARITA PARK","FORT WORTH","TX","76109",,"FLETCHER, HEALD & HILDRETH, P.L.C.","ANNE GOODWIN CRUMP",,"1300 N. 17TH STREET","ELEVENTH FLOOR","ARLINGTON","VA","22209",,"7038120400",,"CRUMP@FHHLAW.COM",,,,"FX","FM Translator","TEMPLE",,,"TX",,157303,31,6,42.0,"N",97,17,49.0,"W",,"1281494",1000093506,111626,"KAT","CL-FM","C","Directional Composite",,,,1000093506,,"D","A Noncommercial educational operating with no more than 10W",0.250,100.000,100.90000000,100.90000000,"MHz.",,,,,201.0000000
1000166918,"CDBS","KBGX-FM5",166918,"0020852463","RESOANTE HAWAII LLC",,"FB","FM Booster","Broadcast","Broadcast","05/18/2011 00:00:00","02/01/2022 00:00:00",,"05/18/2011 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","630 KILAUEA AVE, SUITE 202","HILO","HI","96720",,"LAW OFFICES OF JAMES L. OYSTER","JAMES L. OYSTER",,"108 OYSTER LANE",,"CASTLETON","VA","22716-2839",,"5409374800",,"JOYSTER@CROSSLINK.NET",,,,"FB","FM Booster","NAALEHU",,,"HI",,166918,18,58,20.0,"N",155,40,26.0,"W",,,1000094891,104059,"JMP","JLHP-2","N","Non-Directional",,,,1000094891,,"D","A Noncommercial educational operating with no more than 10W",1.000,500.000,105.30000000,105.30000000,"MHz.",,,,,417.0000000
1000167095,"CDBS","DK08OE-D",167095,"0001597590","UTAH STATE BOARD OF REGENTS",,"LD","Digital Translator or Digital LPTV","Broadcast","Broadcast","04/21/2010 00:00:00","10/01/2014 00:00:00","04/21/2010 00:00:00","04/21/2010 00:00:00","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","101 WASATCH DRIVE","SALT LAKE CITY","UT","84112",,,"PHILIP ALAN TITUS",,,,,,,,"8015853601",,"PTITUS@MEDIA.UTAH.EDU",,,,"LD","Digital Translator or Digital LPTV","CEDAR CITY",,,"UT",,167095,37,38,20.8,"N",113,1,52.8,"W",,,1000094953,20773,"SCA","CA-2","D","Directional",,,,1000094953,,,,0.060,,180.00000000,186.00000000,"MHz.",,,,,2606.0000000
1000167096,"CDBS","K19MD-D",167096,"0021914072","UTAH STATE BOARD OF REGENTS",,"LD","Digital Translator or Digital LPTV","Broadcast","Broadcast","02/15/2008 00:00:00","10/01/2022 00:00:00",,"02/15/2008 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","101 WASATCH DRIVE","SALT LAKE CITY","UT","84112",,,"PHILIP ALAN TITUS",,,,,,,,"8015853601",,"PTITUS@MEDIA.UTAH.EDU",,,,"LD","Digital Translator or Digital LPTV","ORANGEVILLE",,,"UT",,167096,39,12,36.0,"N",111,8,30.0,"W",,,1000094954,20718,"SCA","1X2KBBU","D","Directional",,,,1000094954,,,,0.006,,500.00000000,506.00000000,"MHz.",,,,,2663.0000000
1000177107,"CDBS","KMWC",177107,"0008595118","PENFOLD COMMUNICATIONS, INC.",,"FM","FM Station","Broadcast","Broadcast","01/29/2018 00:00:00","02/01/2021 00:00:00",,"01/29/2018 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","P.O. BOX 890820","TEMECULA","CA","99258",,"WORLD RADIO LINK","GENE WISNIEWSKI",,,,,,,,"2087333551",,"GENEW@WORLDRADIOLINK.COM",,,,"FM","FM Station","BETHANY",,,"MO",,177107,40,15,17.0,"N",94,0,35.0,"W",,"1243921",1000097506,,"SWR","FMEC-PLUS2","N","Non-Directional",,,,1000097506,,"A","A Zone I, I-A, or II station, with 0.1kW-6kW ERP and a class contour distance <=28km",1.800,2376.000,89.90000000,89.90000000,"MHz.",,,,,
1000177142,"CDBS","KGVV",177142,"0007329840","THE LOVE STATION, INC.",,"FM","FM Station","Broadcast","Broadcast","04/26/2012 00:00:00","06/01/2021 00:00:00",,"04/26/2012 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","PO BOX 14","PONCA CITY","OK","74602",,,"THE LOVE STATION, INC.",,,,,,,,"8003248488",,"DOYLE@KLVV.COM",,,,"FM","FM Station","GOLTRY",,,"OK",,177142,36,27,45.0,"N",98,2,28.0,"W",,,1000097513,,"PSI","FML-6B","N","Non-Directional",,,,1000097513,,"C3","A Zone II station, with 6kW-25kW ERP and a class contour distance 28km-39km",14.000,4600.000,90.50000000,90.50000000,"MHz.",,,,,
1000177194,"CDBS","KIOE",177194,"0008622508","LEONE CHURCH OF CHRIST",,"FM","FM Station","Broadcast","Broadcast","05/24/2011 00:00:00","02/01/2022 00:00:00",,"05/24/2011 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","P.O. BOX 5093","PAGO PAGO","AS","96799",,,"LEONE CHURCH OF CHRIST",,,,,,,,"6846998892",,"LEONECHURCHOFCHRIST@YAHOO.COM",,,,"FM","FM Station","UTULEI VILLAGE",,,"AS",,177194,14,19,21.0,"S",170,45,47.0,"W",,"1252448",1000097526,,"LAB","AKS/1N,two sections","N","Non-Directional",,,,1000097526,,"C2","A Zone II station, with 25kW-50kW ERP and a class contour distance 39km-52km",1.500,410.000,91.30000000,91.30000000,"MHz.",,,,,
1000177202,"CDBS","KGHI",177202,"0017028119","GRAYS HARBOR INSTITUTE",,"FM","FM Station","Broadcast","Broadcast","11/08/2011 00:00:00","02/01/2022 00:00:00",,"11/08/2011 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","717 LINCOLN STREET","HOQUIAM","WA","98550",,"TECHNICAL CONSULTANT","DR. SANDRA WOODRUFF",,,,,,,,"3605395420",,"SW@DRSANDI.COM",,,,"FM","FM Station","WESTPORT",,,"WA",,177202,46,55,11.0,"N",123,57,14.0,"W",,,1000097530,,"BEX","MDR1","N","Non-Directional",,,,1000097530,,"A","A Zone I, I-A, or II station, with 0.1kW-6kW ERP and a class contour distance <=28km",1.900,2280.000,91.10000000,91.10000000,"MHz.",,,,,
1000177202,"CDBS","KGHI",177202,"0017028119","GRAYS HARBOR INSTITUTE",,"FM","FM Station","Broadcast","Broadcast","11/08/2011 00:00:00","02/01/2022 00:00:00",,"11/08/2011 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","717 LINCOLN STREET","HOQUIAM","WA","98550",,"TECHNICAL CONSULTANT","DR. SANDRA WOODRUFF",,,,,,,,"3605292294",,"FCC@DRSANDI.COM",,,,"FM","FM Station","WESTPORT",,,"WA",,177202,46,55,11.0,"N",123,57,14.0,"W",,,1000097531,,"BEX","MDR1, 4 sections, 0.75 wavelength spaced","N","Non-Directional",,,,1000097531,,"A","A Zone I, I-A, or II station, with 0.1kW-6kW ERP and a class contour distance <=28km",1.900,2280.000,91.10000000,91.10000000,"MHz.",,,,,26.0000000
1000177536,"CDBS","KMOY",177536,"0010505923","MOY COMMUNICATIONS, INC.",,"FM","FM Station","Broadcast","Broadcast","10/02/2012 00:00:00","02/01/2022 00:00:00",,"10/02/2012 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","107 JULALE CENTER, 424 W. O'BRIEN DRIVE","HAGATNA","GU","96910",,"DOW LOHNES PLLC","ROBERT J. FOLLIARD, III, ESQ.",,,,,,,,"2027762000",,"RFOLLIARD@DOWLOHNES.COM",,,,"FM","FM Station","DEDEDO",,,"GU",,177536,13,29,17.0,"N",144,49,35.0,"E",,"1204297",1000097565,106589,"RFS","904CP-4A, four sections, 0.5 wavelength spacing","D","Directional",,,,1000097565,,"C1","A Zone II station, with 50kW-100kW ERP and a class contour distance 52km-72km",42.000,4300.000,92.70000000,92.70000000,"MHz.",,,,,
1000178107,"CDBS","WDIN-FM2",178107,"0019890128","NORTHCOAST BROADCASTERS, INC.",,"FB","FM Booster","Broadcast","Broadcast","06/06/2018 00:00:00","02/01/2020 00:00:00",,"06/06/2018 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","130 ROSALES COURT","CORAL GABLES COURT","FL","33143",,"FLETCHER, HEALD & HILDRETH, P.L.C.","SUSAN A. MARSHALL, ESQUIRE",,"1300 N.17TH ST.","11TH FLOOR","ARLINGTON","VA","22209-3801",,"7038120400",,"MARSHALL@FHHLAW.COM",,,,"FB","FM Booster","MAYAGUEZ",,,"PR",,178107,18,10,56.0,"N",67,5,39.0,"W",,"1223547",1000097573,122956,"ERI","LPX-6C","N","Non-Directional",,,,1000097573,,"D","A Noncommercial educational operating with no more than 10W",8.000,2600.000,102.90000000,102.90000000,"MHz.",,,,,360.0000000
1000153192,"CDBS","W283BO",153192,"0015982671","WLOH RADIO COMPANY",,"FX","FM Translator","Broadcast","Broadcast","10/17/2007 00:00:00","10/01/2020 00:00:00",,"10/17/2007 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","2712 HARDWOOD AVE","LANCASTER","OH","43130",,"HARDWARE MONKEY","ERIK ANDERSON",,"31962 ANSEL RD",,"LOGAN","OH","43138",,"7405690068",,"FCC@HARDWAREMONKEY.COM",,,,"FX","FM Translator","LANCASTER",,,"OH",,153192,39,36,17.0,"N",82,30,28.0,"W",,,1000091672,75448,"SWR","FMEC/1","N","Non-Directional",,,,1000091672,,"D","A Noncommercial educational operating with no more than 10W",0.019,46.000,104.50000000,104.50000000,"MHz.",,,,,328.0000000
1000153203,"CDBS","W247CT",153203,"0002834810","CUMULUS LICENSING LLC",,"FX","FM Translator","Broadcast","Broadcast","06/07/2007 00:00:00","08/01/2020 00:00:00",,"06/07/2007 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","3280 PEACHTREE ROAD, NW","ATLANTA","GA","30305",,"CUMULUS MEDIA INC.","ANDREW S. KERSTING",,"3280 PEACHTREE ROAD, NW","SUITE 2300","ATLANTA","GA","30305",,"4042606761",,"ANDY.KERSTING@CUMULUS.COM",,,,"FX","FM Translator","LEXINGTON",,,"KY",,153203,38,2,23.0,"N",84,24,10.0,"W",,"1030383",1000091677,125180,"SCA","CLFMV","C","Directional Composite",,,,1000091677,,"D","A Noncommercial educational operating with no more than 10W",0.250,146.000,97.30000000,97.30000000,"MHz.",,,,,301.0000000
1000153209,"CDBS","W261DJ",153209,"0025922014","SUGAR RIVER MEDIA, LLC",,"FX","FM Translator","Broadcast","Broadcast","01/03/2011 00:00:00","04/01/2022 00:00:00",,"01/03/2011 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","10 FERRY ST, SUITE 313","CONCORD","NH","03301",,"WOMBLE BOND DICKINSON (US) LLP","JOHN F. GARZIGLIA",,"1200 NINETEENTH STREET, N.W.","SUITE 500","WASHINGTON","DC","20036",,"2028574455",,"JOHN.GARZIGLIA@WBD-US.COM",,,,"FX","FM Translator","RANDOLPH",,,"VT",,153209,44,5,13.0,"N",73,16,3.0,"W",,,1000091678,80692,"SHI","6812","N","Non-Directional",,,,1000091678,,"D","A Noncommercial educational operating with no more than 10W",0.095,220.000,100.10000000,100.10000000,"MHz.",,,,,75.0000000
1000153276,"CDBS","W259CS",153276,"0020551974","AMERICAN EDUCATION FOUNDATION, INC.",,"FX","FM Translator","Broadcast","Broadcast","02/24/2011 00:00:00","12/01/2020 00:00:00",,"02/24/2011 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","ATTN: LARRY NELSON, ONE BROADCAST CENTER","PLANO","IL","60545",,"ENGER ENGINEERING","JAMES R ENGER",,"BOX 203",,"DWIGHT","IL","60420",,"8155842843",,"JRENGER@UTI.COM",,,,"FX","FM Translator","DEKALB",,,"IL",,153276,41,49,50.4,"N",89,29,46.9,"W",,,1000091696,83832,"SWR","FM1/2","N","Non-Directional",,,,1000091696,,"D","A Noncommercial educational operating with no more than 10W",0.120,170.000,99.70000000,99.70000000,"MHz.",,,,,230.0000000
1000153278,"CDBS","DK229BM",153278,"0008524951","HORIZON CHRISTIAN FELLOWSHIP",,"FX","FM Translator","Broadcast","Broadcast","11/09/2011 00:00:00","02/01/2014 00:00:00","11/09/2011 00:00:00","11/09/2011 00:00:00","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","5331 MOUNT ALIFAN DR","SAN DIEGO","CA","92111-2622",,"FLETCHER HEALD & HILDRETH, PLC","HARRY C. MARTIN",,"1300 N. 17TH STREET","11TH FLOOR","ARLINGTON","VA","22209",,"7038120400",,"MARTIN@FHHLAW.COM",,,,"FX","FM Translator","ASTORIA",,,"OR",,153278,46,10,56.0,"N",123,48,9.0,"W",,"1047269",1000091698,78976,"ERI","100-1","N","Non-Directional",,,,1000091698,,"D","A Noncommercial educational operating with no more than 10W",0.062,190.000,93.70000000,93.70000000,"MHz.",,,,,168.0000000
1000153314,"CDBS","W263BM",153314,"0020551974","AMERICAN EDUCATION FOUNDATION, INC.",,"FX","FM Translator","Broadcast","Broadcast","07/09/2013 00:00:00","12/01/2020 00:00:00",,"07/09/2013 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","ATTN: LARRY NELSON, ONE BROADCAST CENTER","PLANO","IL","60545",,"MILLER AND NEELY, PC","JOHN S. NEELY, ESQ.",,"SUITE 203","3750 UNIVERSITY BLVD., WEST","KENSINGTON","MD","20895",,"3019336304",,"JOHNSNEELY@YAHOO.COM",,,,"FX","FM Translator","DE KALB",,,"IL",,153314,41,56,18.0,"N",88,45,3.0,"W",,"1009342",1000091709,108978,"SWR","FM1/2","N","Non-Directional",,,,1000091709,,"D","A Noncommercial educational operating with no more than 10W",0.250,490.000,100.50000000,100.50000000,"MHz.",,,,,258.0000000
1000153337,"CDBS","W235BT",153337,"0002065670","VIRGINIA TECH FOUNDATION, INC",,"FX","FM Translator","Broadcast","Broadcast","12/01/2014 00:00:00","10/01/2027 00:00:00",,"12/01/2014 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","3520 KINGSBURY LANE","ROANOKE","VA","24014-1348",,"VIRGINIA TECH FOUNDATION, INC","GLENN GLEIXNER",,"3520 KINGSBURY LANE",,"ROANOKE","VA","24014-1348",,"5409898900",,"GEG@VT.EDU",,,,"FX","FM Translator","FREDERICKSBURG",,,"VA",,153337,38,13,57.0,"N",77,32,27.0,"W",,,1000091720,119671,"SHI","6736-2","N","Non-Directional",,,,1000091720,,"D","A Noncommercial educational operating with no more than 10W",0.250,304.000,94.90000000,94.90000000,"MHz.",,,,,73.0000000
1000153392,"CDBS","W232DA",153392,"0005934393","LIGHTHOUSE CHRISTIAN BROADCASTING CORP.",,"FX","FM Translator","Broadcast","Broadcast","12/27/2019 00:00:00","04/01/2020 00:00:00",,"12/27/2019 00:00:00","LICSL","LICENSED AND SILENT","A","Active",,"Unknown","B","Business","5465 HIGHWAY 40 EAST","ST. MARYS","GA","31558",,"WILEY REIN LLP","MARK N. LIPP",,"1776 K STREET, NW",,"WASHINGTON","DC","20006",,"2027197503",,"MLIPP@WILEYREIN.COM",,,,"FX","FM Translator","ST MARYS",,,"GA",,153392,30,45,51.0,"N",81,36,40.0,"W",,,1000091757,134248,"SWR","FM1","N","Non-Directional",,,,1000091757,,"D","A Noncommercial educational operating with no more than 10W",0.250,580.000,94.30000000,94.30000000,"MHz.",,,,,6.0000000
1000153405,"CDBS","W241CV",153405,"0025019530","ALPHA MEDIA LICENSEE LLC",,"FX","FM Translator","Broadcast","Broadcast","04/03/2018 00:00:00","12/01/2027 00:00:00",,"04/03/2018 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","1211 SW 5TH AVENUE, SUITE 750","PORTLAND","OR","97204",,"EDGEWATER BROADCASTING, INC.","CLARK PARRISH",,"P.O. BOX 5725",,"TWIN FALLS","ID","83303",,"2087333551",,"CLARK@EDGEWATERBROADCASTING.COM",,,,"FX","FM Translator","HILTON HEAD ISLAND",,,"SC",,153405,32,13,36.0,"N",80,50,53.0,"W",,"1043968",1000091759,105574,"PSI","FML-2(.75)","N","Non-Directional",,,,1000091759,,"D","A Noncommercial educational operating with no more than 10W",0.250,399.000,96.10000000,96.10000000,"MHz.",,,,,6.0000000
1000153420,"CDBS","W285DV",153420,"0028718377","RADIO BY GRACE, INC.",,"FX","FM Translator","Broadcast","Broadcast","07/01/2008 00:00:00","12/01/2027 00:00:00",,"07/01/2008 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","160 GOODING STREET WEST, SUITE B","TWIN FALLS","ID","83301",,"EDGEWATER BROADCASTING INC.","CLARK PARRISH",,"P.O. BOX 5725",,"TWIN FALLS","ID","83303",,"2087333551",,"CLARK@WORLDRADIOLINK.COM",,,,"FX","FM Translator","CHARLESTON",,,"SC",,153420,32,47,44.0,"N",79,50,27.0,"W",,"1059860",1000091767,69081,"SWR","FM1","N","Non-Directional",,,,1000091767,,"D","A Noncommercial educational operating with no more than 10W",0.027,94.000,104.90000000,104.90000000,"MHz.",,,,,2.0000000
1000153420,"CDBS","W285DV",153420,"0028718377","RADIO BY GRACE, INC.",,"FX","FM Translator","Broadcast","Broadcast","07/01/2008 00:00:00","12/01/2027 00:00:00",,"07/01/2008 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","160 GOODING STREET WEST, SUITE B","TWIN FALLS","ID","83301",,"EDGEWATER BROADCASTING INC.","CLARK PARRISH",,"P.O. BOX 5725",,"TWIN FALLS","ID","83303",,"2087333551",,"CLARK@WORLDRADIOLINK.COM",,,,"FX","FM Translator","CHARLESTON",,,"SC",,153420,32,49,4.0,"N",79,50,8.0,"W",,"1024868",1000091771,110649,"BEX","TFC2K-3(.75WS)","N","Non-Directional",,,,1000091771,,"D","A Noncommercial educational operating with no more than 10W",0.099,212.000,104.90000000,104.90000000,"MHz.",,,,,4.0000000
1000153434,"CDBS","W256BM",153434,"0004054516","LINCOLN-GARRARD BROADCASTING CO., INC.",,"FX","FM Translator","Broadcast","Broadcast","10/25/2007 00:00:00","08/01/2020 00:00:00",,"10/25/2007 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","8718 W. PAULING ROAD","MONEE","IL","60449",,"FLETCHER, HEALD & HILDRETH, PLC","MATTHEW H. MCCORMICK",,"1300 NORTH 17TH STREET","11TH FLOOR","ARLINGTON","VA","22209",,"7038120400",,"MCCORMICK@FHHLAW.COM",,,,"FX","FM Translator","NORTH CORBIN",,,"KY",,153434,37,1,6.0,"N",84,5,58.0,"W",,,1000091775,95830,"SHI","6812B-2","N","Non-Directional",,,,1000091775,,"D","A Noncommercial educational operating with no more than 10W",0.250,269.000,99.10000000,99.10000000,"MHz.",,,,,372.0000000
1000153441,"CDBS","K234BR",153441,"0011873114","REAL PRESENCE RADIO",,"FX","FM Translator","Broadcast","Broadcast","08/05/2014 00:00:00","04/01/2021 00:00:00",,"08/05/2014 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","503 7TH STREET N, SUITE 101","FARGO","ND","58102-4403",,,"SPEARFISH RADIO, INC.",,"P.O. BOX 768",,"RAPID CITY","SD","57709",,"8015755148",,"MARIO@XMISSION.COM",,,,"FX","FM Translator","RAPID CITY",,,"SD",,153441,43,58,1.0,"N",103,21,15.0,"W",,,1000091776,16150,"SCA","CL-FM","D","Directional",,,,1000091776,,"D","A Noncommercial educational operating with no more than 10W",0.041,9.000,94.70000000,94.70000000,"MHz.",,,,,1343.0000000
1000153441,"CDBS","K234BR",153441,"0011873114","REAL PRESENCE RADIO",,"FX","FM Translator","Broadcast","Broadcast","08/05/2014 00:00:00","04/01/2021 00:00:00",,"08/05/2014 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","503 7TH STREET N, SUITE 101","FARGO","ND","58102-4403",,"FLETCHER HEALD & HILDRETH, PLC","HARRY C. MARTIN",,"1300 N. 17TH STREET","11TH FLOOR","ARLINGTON","VA","22209",,"7038120400",,"MARTIN@FHHLAW.COM",,,,"FX","FM Translator","RAPID CITY",,,"SD",,153441,43,58,1.0,"N",103,21,15.0,"W",,,1000091777,16150,"SCA","CL-FM","D","Directional",,,,1000091777,,"D","A Noncommercial educational operating with no more than 10W",0.079,16.000,94.70000000,94.70000000,"MHz.",,,,,1344.0000000
1000153441,"CDBS","K234BR",153441,"0011873114","REAL PRESENCE RADIO",,"FX","FM Translator","Broadcast","Broadcast","08/05/2014 00:00:00","04/01/2021 00:00:00",,"08/05/2014 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","503 7TH STREET N, SUITE 101","FARGO","ND","58102-4403",,,"SPEARFISH RADIO, INC.",,"P.O. BOX 768",,"RAPID CITY","SD","57709",,"8015755148",,"MARIO@XMISSION.COM",,,,"FX","FM Translator","RAPID CITY",,,"SD",,153441,44,2,49.0,"N",103,14,45.0,"W",,"1042159",1000091779,124922,"JAM","JLCP-2","N","Non-Directional",,,,1000091779,,"D","A Noncommercial educational operating with no more than 10W",0.034,44.000,94.70000000,94.70000000,"MHz.",,,,,1170.0000000
1000157680,"CDBS","W269CF",157680,"0004335436","KEVIN M. FITZGERALD",,"FX","FM Translator","Broadcast","Broadcast","04/28/2014 00:00:00","08/01/2022 00:00:00",,"04/28/2014 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","P.O. BOX 20155","SCRANTON","PA","18502",,,"KEVIN M. FITZGERALD",,"P.O. BOX 20155",,"SCRANTON","PA","18502",,"5708406833",,"KFITZ@EPIX.NET",,,,"FX","FM Translator","CLARKS SUMMIT",,,"PA",,157680,41,28,1.0,"N",75,41,12.0,"W",,,1000093613,16130,"SCA","CA-2V","D","Directional",,,,1000093613,,"D","A Noncommercial educational operating with no more than 10W",0.079,35.000,101.70000000,101.70000000,"MHz.",,,,,579.0000000
1000157700,"CDBS","K227CT",157700,"0016387540","MCS, LLC",,"FX","FM Translator","Broadcast","Broadcast","09/15/2014 00:00:00","02/01/2022 00:00:00",,"09/15/2014 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","125 TUN JESUS CRISOSTOMO STREET, SUITE 301","TAMUNING","GU","96913",,"MCS, LLC","ROBERT F. KELLEY",,"125 TUN JESUS CRISOSTOMO ST.","SUITE 301","TAMUNING","GU","96913",,"6716484262",,"RKELLEY@GUAMTECH.COM",,,,"FX","FM Translator","AGAT",,,"GU",,157700,13,27,2.0,"N",144,42,29.0,"E",,,1000093633,117502,"CMT","CFM-95SL","N","Non-Directional",,,,1000093633,,"D","A Noncommercial educational operating with no more than 10W",0.010,7.000,93.30000000,93.30000000,"MHz.",,,,,114.0000000
1000157724,"CDBS","W244DH",157724,"0008584088","FRIENDS OF PUBLIC RADIO, INC.",,"FX","FM Translator","Broadcast","Broadcast","07/09/2018 00:00:00","12/01/2027 00:00:00",,"07/09/2018 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","254 NORTH FRONT STREET","WILMINGTON","NC","28401",,"WOMBLE CARLYLE SANDRIDGE & RICE, PLLC","PETER GUTMANN, ESQ.",,"1401 I STREET, N.W.","SEVENTH FLOOR","WASHINGTON","DC","20005",,"2028574479",,"PGUTMANN@WCSR.COM",,,,"FX","FM Translator","SOUTHPORT",,,"NC",,157724,34,51,48.0,"N",78,2,16.0,"W",,"1007322",1000093644,80030,"BEX","MDR1","N","Non-Directional",,,,1000093644,,"D","A Noncommercial educational operating with no more than 10W",0.038,52.000,96.70000000,96.70000000,"MHz.",,,,,24.0000000
1000157724,"CDBS","W244DH",157724,"0008584088","FRIENDS OF PUBLIC RADIO, INC.",,"FX","FM Translator","Broadcast","Broadcast","07/09/2018 00:00:00","12/01/2027 00:00:00",,"07/09/2018 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","254 NORTH FRONT STREET","WILMINGTON","NC","28401",,"WOMBLE CARLYLE SANDRIDGE & RICE, LLP","PETER GUTMANN, ESQ.",,"1200 19TH STREET NW","FIFTH FLOOR","WASHINGTON","DC","20036",,"2028574479",,"PGUTMANN@WCSR.COM",,,,"FX","FM Translator","SOUTHPORT",,,"NC",,157724,34,51,48.0,"N",78,2,16.0,"W",,"1007322",1000093645,90406,"SHI","6812B-2","N","Non-Directional",,,,1000093645,,"D","A Noncommercial educational operating with no more than 10W",0.250,440.000,96.70000000,96.70000000,"MHz.",,,,,24.0000000
1000157724,"CDBS","W244DH",157724,"0008584088","FRIENDS OF PUBLIC RADIO, INC.",,"FX","FM Translator","Broadcast","Broadcast","07/09/2018 00:00:00","12/01/2027 00:00:00",,"07/09/2018 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","254 NORTH FRONT STREET","WILMINGTON","NC","28401",,"WOMBLE CARLYLE SANDRIDGE & RICE, LLP","PETER GUTMANN, ESQ.",,"1200 19TH STREET NW","FIFTH FLOOR","WASHINGTON","DC","20036",,"2028574532",,"PGUTMANN@WCSR.COM",,,,"FX","FM Translator","SOUTHPORT",,,"NC",,157724,33,57,14.0,"N",78,1,40.0,"W",,"1299443",1000093650,129402,"SHI","6832-2","N","Non-Directional",,,,1000093650,,"D","A Noncommercial educational operating with no more than 10W",0.250,265.000,96.70000000,96.70000000,"MHz.",,,,,8.0000000
